Latitude,Longitude,mean_U,mean_V
17.0891,-66.5425,-0.1234875444839857,-0.081085409252669
17.0891,-66.4867,-0.1146486486486486,-0.0692972972972973
17.0891,-66.431,-0.1353832116788321,-0.0501277372262773
17.0891,-66.3752,-0.1327536231884058,-0.0428623188405797
17.0891,-66.3195,-0.153210332103321,-0.0328966789667896
17.0891,-66.2638,-0.1582089552238806,-0.0279477611940298
17.0891,-66.208,-0.1528349514563107,-0.0216504854368932
17.0891,-66.1523,-0.174671669793621,-0.0046153846153846
17.0891,-66.0965,-0.1573512476007677,0.0109213051823416
17.0891,-66.0408,-0.1580879541108986,0.0269024856596558
17.0891,-65.9851,-0.1626209677419355,0.0409274193548387
17.0891,-65.9293,-0.1519661733615221,0.0597040169133192
17.0891,-65.8736,-0.1429777777777778,0.0709777777777777
17.0891,-65.8178,-0.10723958333333332,0.0877864583333333
17.0891,-65.7621,-0.0906470588235294,0.1376176470588235
17.0891,-65.7064,-0.0786024844720496,0.1479503105590062
17.0891,-65.6506,-0.0809003215434083,0.1645337620578778
17.0891,-65.5949,-0.0903255813953488,0.1662325581395349
17.0891,-65.5391,-0.0745528455284552,0.1672357723577235
17.0891,-65.4834,-0.0921428571428571,0.1385714285714285
17.0891,-65.4277,-0.0862162162162162,0.1291891891891892
17.0891,-65.3719,-0.115,0.0783333333333333
17.1431,-67.4343,0.0,0.01
17.1431,-67.3786,-0.125,0.046
17.1431,-67.3228,-0.195,0.0581249999999999
17.1431,-67.2671,-0.172,0.052666666666666605
17.1431,-67.2113,-0.1783644859813084,-0.0117289719626168
17.1431,-67.1556,-0.1694881889763779,-0.0225984251968503
17.1431,-67.0999,-0.1398470948012232,-0.044525993883792
17.1431,-67.0441,-0.1286141304347826,-0.05785326086956521
17.1431,-66.9884,-0.1639019189765458,-0.0665884861407249
17.1431,-66.9326,-0.1637090163934426,-0.0720491803278688
17.1431,-66.8769,-0.163320235756385,-0.0770530451866404
17.1431,-66.8212,-0.1593490054249548,-0.0798734177215189
17.1431,-66.7654,-0.15729203539823,-0.0836283185840708
17.1431,-66.7097,-0.1447406082289803,-0.0884615384615384
17.1431,-66.6539,-0.1403180212014134,-0.0948763250883392
17.1431,-66.5982,-0.1347275922671353,-0.0912829525483304
17.1431,-66.5425,-0.1307317073170731,-0.0775261324041811
17.1431,-66.4867,-0.1427127659574468,-0.06031914893617021
17.1431,-66.431,-0.138235294117647,-0.0485467128027681
17.1431,-66.3752,-0.1594326241134751,-0.0274290780141844
17.1431,-66.3195,-0.1611743772241992,-0.0242170818505338
17.1431,-66.2638,-0.1609642857142857,-0.0235714285714285
17.1431,-66.208,-0.1696216216216216,-0.0114774774774774
17.1431,-66.1523,-0.1674642857142857,0.0016071428571428
17.1431,-66.0965,-0.1703786574870912,0.0188984509466437
17.1431,-66.0408,-0.1743947858472998,0.029888268156424504
17.1431,-65.9851,-0.1588724584103512,0.0444731977818853
17.1431,-65.9293,-0.13506,0.061
17.1431,-65.8736,-0.12004,0.06306
17.1431,-65.8178,-0.1193364928909952,0.088649289099526
17.1431,-65.7621,-0.08346875,0.13634375
17.1431,-65.7064,-0.1098895027624309,0.1407458563535911
17.1431,-65.6506,-0.10373177842565588,0.1536443148688046
17.1431,-65.5949,-0.049408602150537606,0.1824193548387096
17.1431,-65.5391,-0.0896875,0.13890625
17.1431,-65.4834,-0.1718181818181818,0.1016477272727272
17.1431,-65.4277,-0.1578461538461538,0.0699999999999999
17.1431,-65.3719,-0.0852380952380952,0.1154761904761904
17.1431,-65.3162,-0.45,-0.205
17.197,-67.3786,-0.0762121212121212,0.0262121212121212
17.197,-67.3228,-0.0998529411764705,0.036985294117647
17.197,-67.2671,-0.1570192307692308,0.0460576923076923
17.197,-67.2113,-0.1575187969924812,0.0336090225563909
17.197,-67.1556,-0.1716888888888889,-0.020177777777777697
17.197,-67.0999,-0.1425867507886435,-0.0403470031545741
17.197,-67.0441,-0.1272357723577236,-0.0590243902439024
17.197,-66.9884,-0.1368407960199004,-0.0618159203980099
17.197,-66.9326,-0.1602247191011236,-0.0644756554307116
17.197,-66.8769,-0.1659926470588235,-0.0733272058823529
17.197,-66.8212,-0.1594827586206896,-0.075287356321839
17.197,-66.7654,-0.1655381944444444,-0.0825868055555555
17.197,-66.7097,-0.1538301559792027,-0.0855979202772963
17.197,-66.6539,-0.1507731958762886,-0.0896735395189003
17.197,-66.5982,-0.147263339070568,-0.09184165232358
17.197,-66.5425,-0.1332987910189982,-0.0707081174438687
17.197,-66.4867,-0.1492521739130435,-0.0563304347826087
17.197,-66.431,-0.1438275862068965,-0.0367241379310344
17.197,-66.3752,-0.1546391752577319,-0.0235051546391752
17.197,-66.3195,-0.1594137931034482,-0.0183103448275862
17.197,-66.2638,-0.1640854700854701,-0.0111452991452991
17.197,-66.208,-0.155667808219178,-0.0036130136986301004
17.197,-66.1523,-0.1640447504302926,0.0100860585197934
17.197,-66.0965,-0.1707772020725388,0.026027633851468
17.197,-66.0408,-0.1675495495495495,0.0345585585585585
17.197,-65.9851,-0.144909420289855,0.0434420289855072
17.197,-65.9293,-0.1361764705882353,0.0530392156862745
17.197,-65.8736,-0.12478,0.07332
17.197,-65.8178,-0.1081415929203539,0.0971238938053097
17.197,-65.7621,-0.1189150943396226,0.1282075471698113
17.197,-65.7064,-0.111505376344086,0.1434946236559139
17.197,-65.6506,-0.1143564356435643,0.138052805280528
17.197,-65.5949,-0.1418530351437699,0.128626198083067
17.197,-65.5391,-0.1788940092165898,0.0863133640552995
17.197,-65.4834,-0.1154700854700854,0.0918803418803418
17.197,-65.4277,-0.1454347826086956,0.085
17.197,-65.3719,-0.10625,0.14625
17.197,-65.3162,-0.23,-0.05
17.2509,-67.6015,0.195,-0.13
17.2509,-67.5458,0.2663157894736842,-0.1447368421052631
17.2509,-67.4343,0.1838461538461538,-0.0816483516483516
17.2509,-67.3786,0.11538071065989838,-0.0353807106598984
17.2509,-67.3228,0.0141035856573705,-0.0144621513944223
17.2509,-67.2671,-0.0128338762214983,-0.007459283387622099
17.2509,-67.2113,-0.1454901960784314,0.0033333333333333
17.2509,-67.1556,-0.1396135265700483,-0.0254589371980676
17.2509,-67.0999,-0.1515277777777777,-0.0439351851851851
17.2509,-67.0441,-0.1368217054263566,-0.0545219638242894
17.2509,-66.9884,-0.127760532150776,-0.0525277161862527
17.2509,-66.9326,-0.1383632286995515,-0.062286995515695
17.2509,-66.8769,-0.1577467411545624,-0.0627188081936685
17.2509,-66.8212,-0.1603818181818182,-0.0724727272727272
17.2509,-66.7654,-0.1574909090909091,-0.0761454545454545
17.2509,-66.7097,-0.1612353923205342,-0.0899833055091819
17.2509,-66.6539,-0.1618227424749163,-0.0969732441471571
17.2509,-66.5982,-0.1487335526315789,-0.0823355263157894
17.2509,-66.5425,-0.1529235880398671,-0.0743853820598006
17.2509,-66.4867,-0.1497310924369748,-0.05465546218487391
17.2509,-66.431,-0.1594675540765391,-0.0330615640599001
17.2509,-66.3752,-0.1545670628183361,-0.0176400679117147
17.2509,-66.3195,-0.154792013311148,-0.0165391014975041
17.2509,-66.2638,-0.1514869281045751,-0.0090359477124183
17.2509,-66.208,-0.1511409395973154,0.0061744966442953
17.2509,-66.1523,-0.1634305317324185,0.0219210977701543
17.2509,-66.0965,-0.1643150684931507,0.0316609589041095
17.2509,-66.0408,-0.1618133802816901,0.0379929577464788
17.2509,-65.9851,-0.1522800718132854,0.0407001795332136
17.2509,-65.9293,-0.1400925925925926,0.0488703703703703
17.2509,-65.8736,-0.1278058252427184,0.0728543689320388
17.2509,-65.8178,-0.1130522088353413,0.1027510040160642
17.2509,-65.7621,-0.1071058315334773,0.1385097192224622
17.2509,-65.7064,-0.122867298578199,0.1473696682464454
17.2509,-65.6506,-0.1417164179104477,0.1319651741293532
17.2509,-65.5949,-0.1618292682926829,0.100640243902439
17.2509,-65.5391,-0.1284892086330935,0.0840287769784172
17.2509,-65.4834,-0.0658333333333333,0.1017592592592592
17.2509,-65.4277,-0.06125,0.1208333333333333
17.2509,-65.3719,0.0107142857142857,0.1321428571428571
17.2509,-65.3162,-0.09333333333333331,-0.08
17.3049,-67.6573,-0.04,-0.04
17.3049,-67.6015,0.05,-0.05
17.3049,-67.5458,0.1830555555555555,-0.0544444444444444
17.3049,-67.49,0.1406766917293233,-0.0448872180451127
17.3049,-67.4343,0.2322147651006711,-0.0699999999999999
17.3049,-67.3786,0.1471299093655589,-0.029274924471299
17.3049,-67.3228,0.10557746478873231,-0.0177746478873239
17.3049,-67.2671,-0.0197777777777777,-0.0029206349206349
17.3049,-67.2113,-0.016039886039886,-0.0235612535612535
17.3049,-67.1556,-0.1129707112970711,-0.0274895397489539
17.3049,-67.0999,-0.1080608365019011,-0.0436501901140684
17.3049,-67.0441,-0.095972850678733,-0.0701357466063348
17.3049,-66.9884,-0.1151063829787234,-0.0551300236406619
17.3049,-66.9326,-0.1262391304347826,-0.0560434782608695
17.3049,-66.8769,-0.1304106776180698,-0.0569199178644763
17.3049,-66.8212,-0.1570727272727272,-0.0712181818181818
17.3049,-66.7654,-0.1609403254972875,-0.0777938517179023
17.3049,-66.7097,-0.1460374149659864,-0.0785204081632653
17.3049,-66.6539,-0.1548489666136725,-0.0875993640699523
17.3049,-66.5982,-0.1610586319218241,-0.0863680781758957
17.3049,-66.5425,-0.1599837398373984,-0.0713983739837398
17.3049,-66.4867,-0.1608623548922056,-0.0536484245439469
17.3049,-66.431,-0.1508674304418985,-0.0283797054009819
17.3049,-66.3752,-0.1523491027732463,-0.0172920065252854
17.3049,-66.3195,-0.1479032258064516,-0.0098548387096774
17.3049,-66.2638,-0.1441004862236628,-0.0049756888168557
17.3049,-66.208,-0.1480288461538461,0.007179487179487099
17.3049,-66.1523,-0.1486046511627907,0.0181893687707641
17.3049,-66.0965,-0.1581927710843373,0.0278829604130808
17.3049,-66.0408,-0.1576869565217391,0.0356347826086956
17.3049,-65.9851,-0.1492526690391459,0.0393416370106761
17.3049,-65.9293,-0.1405169340463458,0.0503386809269162
17.3049,-65.8736,-0.1298529411764706,0.0779411764705882
17.3049,-65.8178,-0.1143204868154158,0.1168965517241379
17.3049,-65.7621,-0.1223045267489711,0.1408230452674897
17.3049,-65.7064,-0.1205829596412556,0.1441479820627803
17.3049,-65.6506,-0.1342465753424657,0.1204383561643835
17.3049,-65.5949,-0.14815625,0.0846875
17.3049,-65.5391,-0.1535470085470085,0.0601709401709401
17.3049,-65.4834,-0.0286597938144329,0.0998969072164948
17.3049,-65.4277,-0.0351515151515151,0.06181818181818181
17.3049,-65.3719,-0.0445,0.0584999999999999
17.3588,-67.6573,-0.1188888888888888,0.0966666666666666
17.3588,-67.6015,-0.0569642857142857,0.0666071428571428
17.3588,-67.5458,-0.0261538461538461,0.05197802197802189
17.3588,-67.49,0.1087730061349693,-0.0158895705521472
17.3588,-67.4343,0.1401498127340824,-0.0219475655430711
17.3588,-67.3786,0.1461538461538461,-0.0178554778554778
17.3588,-67.3228,0.1189935760171306,-0.0135760171306209
17.3588,-67.2671,0.0780199999999999,-0.0101199999999999
17.3588,-67.2113,0.0108872901678657,-0.0182254196642685
17.3588,-67.1556,0.0113995943204868,-0.0210141987829614
17.3588,-67.0999,-0.0966546762589928,-0.0442446043165467
17.3588,-67.0441,-0.0788235294117647,-0.0498039215686274
17.3588,-66.9884,-0.0799653979238754,-0.0628373702422145
17.3588,-66.9326,-0.1127964205816554,-0.0585011185682326
17.3588,-66.8769,-0.1239558232931727,-0.058714859437751
17.3588,-66.8212,-0.1355381604696673,-0.0646183953033268
17.3588,-66.7654,-0.141358024691358,-0.0710229276895943
17.3588,-66.7097,-0.1427635782747603,-0.0761182108626198
17.3588,-66.6539,-0.1527083333333333,-0.0807532051282051
17.3588,-66.5982,-0.1571061093247588,-0.0767684887459807
17.3588,-66.5425,-0.1616313213703099,-0.0642251223491027
17.3588,-66.4867,-0.1538969404186795,-0.0467471819645732
17.3588,-66.431,-0.1516801292407108,-0.030759289176090405
17.3588,-66.3752,-0.1443790849673202,-0.0172549019607843
17.3588,-66.3195,-0.146784,-0.0080159999999999
17.3588,-66.2638,-0.1471428571428571,0.0023233908948194
17.3588,-66.208,-0.1404220779220779,0.013506493506493498
17.3588,-66.1523,-0.1487209302325581,0.0189867109634551
17.3588,-66.0965,-0.1478797996661101,0.0279465776293823
17.3588,-66.0408,-0.1409090909090909,0.0304195804195804
17.3588,-65.9851,-0.1414782608695652,0.0412521739130434
17.3588,-65.9293,-0.1390310786106033,0.0573308957952468
17.3588,-65.8736,-0.1323272727272727,0.0883818181818181
17.3588,-65.8178,-0.1325046728971962,0.1137196261682243
17.3588,-65.7621,-0.1192756539235412,0.1309255533199195
17.3588,-65.7064,-0.10421412300683372,0.1331435079726651
17.3588,-65.6506,-0.1076373626373626,0.10260989010989012
17.3588,-65.5949,-0.12017167381974242,0.0629184549356223
17.3588,-65.5391,-0.0545578231292517,0.0779591836734693
17.3588,-65.4834,-0.0370175438596491,0.0613157894736842
17.3588,-65.4277,-0.0616666666666666,-0.0433333333333333
17.4128,-67.713,-0.10125,0.1225
17.4128,-67.6573,-0.086031746031746,0.0987301587301587
17.4128,-67.6015,-0.10800000000000001,0.1175555555555555
17.4128,-67.5458,-0.0521848739495798,0.0738655462184874
17.4128,-67.49,-0.023693181818181804,0.0534090909090909
17.4128,-67.4343,0.0540851063829787,0.0168936170212765
17.4128,-67.3786,0.0976346153846153,0.0093653846153846
17.4128,-67.3228,0.1219776119402985,0.002910447761194
17.4128,-67.2671,0.1003676470588235,-0.0024632352941176
17.4128,-67.2113,0.0945945945945946,-0.0193436293436293
17.4128,-67.1556,0.0182470119521912,-0.0231673306772908
17.4128,-67.0999,-0.0013670411985018,-0.0257490636704119
17.4128,-67.0441,-0.064047619047619,-0.0437202380952381
17.4128,-66.9884,-0.0619306930693069,-0.0362871287128712
17.4128,-66.9326,-0.0713702623906705,-0.054810495626822095
17.4128,-66.8769,-0.073019801980198,-0.0412871287128712
17.4128,-66.8212,-0.1111211573236889,-0.0515913200723327
17.4128,-66.7654,-0.1200537634408602,-0.0639068100358423
17.4128,-66.7097,-0.1296650717703349,-0.0680223285486443
17.4128,-66.6539,-0.1296884735202492,-0.0694704049844236
17.4128,-66.5982,-0.1469789983844911,-0.05925686591276251
17.4128,-66.5425,-0.1507765451664025,-0.05678288431061801
17.4128,-66.4867,-0.154952229299363,-0.0433917197452229
17.4128,-66.431,-0.149232,-0.030032
17.4128,-66.3752,-0.1492355694227769,-0.0168798751950078
17.4128,-66.3195,-0.1457165109034268,-0.0045327102803738
17.4128,-66.2638,-0.1437441497659906,0.0023400936037441
17.4128,-66.208,-0.1415094339622641,0.0124842767295597
17.4128,-66.1523,-0.1353150242326332,0.0186429725363489
17.4128,-66.0965,-0.1316107382550335,0.0250167785234899
17.4128,-66.0408,-0.132314335060449,0.0424870466321243
17.4128,-65.9851,-0.1341551724137931,0.0538793103448275
17.4128,-65.9293,-0.1402127659574468,0.0731028368794326
17.4128,-65.8736,-0.12472924187725631,0.0999458483754512
17.4128,-65.8178,-0.1210486891385767,0.114625468164794
17.4128,-65.7621,-0.09758547008547,0.1221581196581196
17.4128,-65.7064,-0.1006791569086651,0.1122014051522248
17.4128,-65.6506,-0.0880530973451327,0.0926843657817109
17.4128,-65.5949,-0.0776818181818181,0.0580454545454545
17.4128,-65.5391,-0.0418803418803418,0.036068376068376
17.4128,-65.4834,-0.0289855072463768,0.0218840579710144
17.4128,-65.4277,-0.0085714285714285,0.0128571428571428
17.4128,-65.3162,0.12,0.17
17.4667,-67.8245,-0.0481818181818181,0.0881818181818181
17.4667,-67.7687,-0.0257142857142857,0.0485714285714285
17.4667,-67.713,-0.0635294117647058,0.1123529411764705
17.4667,-67.6573,-0.0925263157894736,0.1394736842105263
17.4667,-67.6015,-0.0502247191011235,0.1119101123595505
17.4667,-67.5458,-0.0695098039215686,0.1027450980392157
17.4667,-67.49,-0.0486633663366336,0.0681188118811881
17.4667,-67.4343,-0.0131153846153846,0.0483461538461538
17.4667,-67.3786,0.028461538461538403,0.0281282051282051
17.4667,-67.3228,0.0843531468531468,0.0157692307692307
17.4667,-67.2671,0.0719230769230769,0.0134615384615384
17.4667,-67.2113,0.0941316270566727,-0.0136563071297989
17.4667,-67.1556,0.05634188034188029,-0.0164957264957264
17.4667,-67.0999,0.0322185430463576,-0.0194205298013245
17.4667,-67.0441,0.0041451612903225,-0.023516129032258
17.4667,-66.9884,-0.049328859060402595,-0.0413870246085011
17.4667,-66.9326,-0.0506196581196581,-0.0342948717948718
17.4667,-66.8769,-0.0570967741935483,-0.03125
17.4667,-66.8212,-0.0693877551020408,-0.0293061224489795
17.4667,-66.7654,-0.0986401326699834,-0.046849087893864
17.4667,-66.7097,-0.0954372019077901,-0.045993640699523
17.4667,-66.6539,-0.10195956454121301,-0.0479782270606531
17.4667,-66.5982,-0.1207620528771384,-0.05900466562986
17.4667,-66.5425,-0.1444983818770226,-0.0510032362459546
17.4667,-66.4867,-0.1447444089456869,-0.0442811501597444
17.4667,-66.431,-0.1432362459546925,-0.0328640776699029
17.4667,-66.3752,-0.1357278481012658,-0.0204588607594936
17.4667,-66.3195,-0.1389859594383775,-0.0024024960998439
17.4667,-66.2638,-0.1344031007751938,0.0050542635658914
17.4667,-66.208,-0.127484076433121,0.0090286624203821
17.4667,-66.1523,-0.1341059602649006,0.0259602649006622
17.4667,-66.0965,-0.12036363636363631,0.0275702479338842
17.4667,-66.0408,-0.11856187290969901,0.0429765886287625
17.4667,-65.9851,-0.1231282051282051,0.0632307692307692
17.4667,-65.9293,-0.1283965517241379,0.0814137931034482
17.4667,-65.8736,-0.1091463414634146,0.1054878048780487
17.4667,-65.8178,-0.0982386363636363,0.11
17.4667,-65.7621,-0.0984830339321357,0.1057884231536926
17.4667,-65.7064,-0.0197904191616766,0.1153592814371257
17.4667,-65.6506,-0.0283274021352313,0.0898932384341637
17.4667,-65.5949,-0.0435111111111111,0.0552
17.4667,-65.5391,-0.0105813953488372,0.0441860465116279
17.4667,-65.4834,-0.005161290322580599,0.0166129032258064
17.4667,-65.4277,-0.0133333333333333,-0.051666666666666604
17.5206,-67.8802,-0.05285714285714279,0.09
17.5206,-67.8245,-0.0372916666666666,0.0922916666666666
17.5206,-67.7687,-0.0459793814432989,0.11175257731958758
17.5206,-67.713,-0.0597014925373134,0.1228358208955223
17.5206,-67.6573,-0.0499999999999999,0.1194904458598726
17.5206,-67.6015,-0.0514516129032258,0.1207258064516129
17.5206,-67.5458,-0.0574850299401197,0.1054491017964071
17.5206,-67.49,-0.0342424242424242,0.0689696969696969
17.5206,-67.4343,-0.0261231884057971,0.0604347826086956
17.5206,-67.3786,-0.0300757575757575,0.05244949494949489
17.5206,-67.3228,-0.026948717948717896,0.043025641025641
17.5206,-67.2671,0.0490524534686971,0.0183756345177664
17.5206,-67.2113,0.0896216216216216,-0.0084684684684684
17.5206,-67.1556,0.0664052287581699,-0.0125490196078431
17.5206,-67.0999,0.0487694704049844,-0.0148598130841121
17.5206,-67.0441,0.0330326594090202,-0.0212597200622083
17.5206,-66.9884,-0.0031612903225806,-0.0286774193548387
17.5206,-66.9326,-0.0346234309623431,-0.0369665271966527
17.5206,-66.8769,-0.0526930693069306,-0.0253663366336633
17.5206,-66.8212,-0.0566187050359712,-0.0246942446043165
17.5206,-66.7654,-0.06145025295109611,-0.0248397976391231
17.5206,-66.7097,-0.0690654205607476,-0.0316822429906542
17.5206,-66.6539,-0.077906976744186,-0.0334108527131783
17.5206,-66.5982,-0.0901449275362318,-0.0392914653784218
17.5206,-66.5425,-0.12144904458598718,-0.0476433121019108
17.5206,-66.4867,-0.126864,-0.037488
17.5206,-66.431,-0.1295597484276729,-0.026996855345911903
17.5206,-66.3752,-0.1304341085271317,-0.0214263565891472
17.5206,-66.3195,-0.1256269592476489,-0.0123197492163009
17.5206,-66.2638,-0.1175077881619937,-0.0011370716510903
17.5206,-66.208,-0.1138425196850393,0.0079212598425196
17.5206,-66.1523,-0.1117147435897435,0.0163942307692307
17.5206,-66.0965,-0.1117426710097719,0.0279478827361563
17.5206,-66.0408,-0.1069067103109656,0.0453191489361702
17.5206,-65.9851,-0.1071452702702702,0.0617398648648648
17.5206,-65.9293,-0.1008131487889273,0.0792214532871972
17.5206,-65.8736,-0.0966438356164383,0.0964554794520548
17.5206,-65.8178,-0.0832427184466019,0.1032038834951456
17.5206,-65.7621,-0.0111849710982658,0.1215606936416185
17.5206,-65.7064,-0.0011744966442953,0.10939597315436239
17.5206,-65.6506,-0.0046666666666666,0.0746666666666666
17.5206,-65.5949,0.0020338983050847,0.0328813559322033
17.5206,-65.5391,-0.02046875,-0.01203125
17.5206,-65.4834,-0.0072727272727272,-0.07
17.5746,-67.936,-0.0191666666666666,0.0333333333333333
17.5746,-67.8802,-0.0229508196721311,0.0714754098360655
17.5746,-67.8245,-0.0391176470588235,0.09362745098039209
17.5746,-67.7687,-0.055502392344497595,0.1033971291866028
17.5746,-67.713,-0.0444604316546762,0.1341726618705035
17.5746,-67.6573,-0.0486816720257234,0.10437299035369771
17.5746,-67.6015,-0.0626601941747573,0.1136504854368932
17.5746,-67.5458,-0.0271062271062271,0.093076923076923
17.5746,-67.49,-0.0214285714285714,0.086023166023166
17.5746,-67.4343,-0.0334653465346534,0.0747194719471947
17.5746,-67.3786,-0.0334099616858237,0.0636781609195402
17.5746,-67.3228,-0.027780487804878004,0.0449268292682926
17.5746,-67.2671,-0.0007971014492753,0.018743961352657
17.5746,-67.2113,0.0695918367346938,-0.0088265306122448
17.5746,-67.1556,0.059664,-0.016848
17.5746,-67.0999,0.0594712286158631,-0.0163452566096423
17.5746,-67.0441,0.0415146831530139,-0.0189489953632148
17.5746,-66.9884,0.0225038880248833,-0.0201244167962674
17.5746,-66.9326,-0.0102384737678855,-0.0265023847376788
17.5746,-66.8769,-0.0410961538461538,-0.0174999999999999
17.5746,-66.8212,-0.0442387543252595,-0.015224913494809601
17.5746,-66.7654,-0.0502471169686985,-0.0159637561779242
17.5746,-66.7097,-0.0527124183006535,-0.020016339869281
17.5746,-66.6539,-0.0555628058727569,-0.0193964110929853
17.5746,-66.5982,-0.0856170886075949,-0.0363607594936708
17.5746,-66.5425,-0.0874249605055292,-0.0293996840442338
17.5746,-66.4867,-0.1054746835443038,-0.0313132911392405
17.5746,-66.431,-0.1118282988871224,-0.025453100158982497
17.5746,-66.3752,-0.1099686028257456,-0.0223076923076923
17.5746,-66.3195,-0.10387045813586092,-0.0148499210110584
17.5746,-66.2638,-0.108203125,-0.007265625
17.5746,-66.208,-0.1010112359550561,-0.0007544141252006
17.5746,-66.1523,-0.096201923076923,0.013301282051282
17.5746,-66.0965,-0.0980975609756097,0.025430894308943
17.5746,-66.0408,-0.0874342105263158,0.0416940789473684
17.5746,-65.9851,-0.0814188034188034,0.0575897435897435
17.5746,-65.9293,-0.0771403508771929,0.0790175438596491
17.5746,-65.8736,-0.0372049689440993,0.106335403726708
17.5746,-65.8178,-0.023514739229024903,0.1068707482993197
17.5746,-65.7621,-0.0102572347266881,0.1077813504823151
17.5746,-65.7064,0.027090909090909,0.0914545454545454
17.5746,-65.6506,0.014137931034482703,0.0615172413793103
17.5746,-65.5949,0.0180620155038759,0.0302325581395348
17.5746,-65.5391,0.0188679245283018,0.0138679245283018
17.5746,-65.4834,0.0037499999999999005,-0.04374999999999999
17.5746,-65.4277,0.054000000000000006,-0.082
17.6285,-67.9917,-0.11,0.19
17.6285,-67.936,-0.0688461538461538,0.11461538461538459
17.6285,-67.8802,-0.0539495798319327,0.08
17.6285,-67.8245,-0.0574426229508196,0.0827868852459016
17.6285,-67.7687,-0.0269268292682926,0.08634146341463408
17.6285,-67.713,-0.0508366533864541,0.1178685258964143
17.6285,-67.6573,-0.0409363957597173,0.11604240282685511
17.6285,-67.6015,-0.0601706484641638,0.1293515358361774
17.6285,-67.5458,-0.061993127147766294,0.1315979381443299
17.6285,-67.49,-0.0421147540983606,0.1077377049180327
17.6285,-67.4343,-0.024485294117647,0.0837683823529411
17.6285,-67.3786,-0.0123041474654377,0.0668663594470046
17.6285,-67.3228,-0.0254227405247813,0.0604373177842565
17.6285,-67.2671,-0.0092583732057416,0.029090909090909
17.6285,-67.2113,0.0262993762993763,-0.005945945945945899
17.6285,-67.1556,0.0456535433070866,-0.0211968503937007
17.6285,-67.0999,0.0524727838258164,-0.0192379471228615
17.6285,-67.0441,0.0423728813559322,-0.0187211093990755
17.6285,-66.9884,0.0251388888888888,-0.0168981481481481
17.6285,-66.9326,0.007488372093023201,-0.009891472868217
17.6285,-66.8769,-0.019023622047244,-0.0089921259842519
17.6285,-66.8212,-0.0381929824561403,-0.002578947368421
17.6285,-66.7654,-0.0450662251655629,-0.0104139072847682
17.6285,-66.7097,-0.0494637223974763,-0.0217350157728706
17.6285,-66.6539,-0.05787439613526559,-0.0266022544283413
17.6285,-66.5982,-0.06078726968174201,-0.0242043551088777
17.6285,-66.5425,-0.0746614173228346,-0.0337007874015748
17.6285,-66.4867,-0.0814308681672025,-0.02508038585209
17.6285,-66.431,-0.0952045826513911,-0.0339607201309328
17.6285,-66.3752,-0.0957188498402556,-0.0267891373801916
17.6285,-66.3195,-0.0960221870047543,-0.0223296354992076
17.6285,-66.2638,-0.0969983948635634,-0.0192616372391653
17.6285,-66.208,-0.096368,-0.00808
17.6285,-66.1523,-0.086756329113924,0.007389240506329099
17.6285,-66.0965,-0.0828892455858748,0.0212841091492776
17.6285,-66.0408,-0.0753859060402684,0.0331543624161073
17.6285,-65.9851,-0.0727350427350427,0.05552136752136751
17.6285,-65.9293,-0.0469978858350951,0.0863424947145877
17.6285,-65.8736,-0.0292127659574468,0.1018936170212766
17.6285,-65.8178,0.0184158415841584,0.10726072607260718
17.6285,-65.7621,0.0482539682539682,0.1084920634920634
17.6285,-65.7064,0.0516872427983539,0.0936213991769547
17.6285,-65.6506,0.056625,0.08475
17.6285,-65.5949,0.044225352112676,0.0278873239436619
17.6285,-65.5391,0.0491228070175438,0.0373684210526315
17.6285,-65.4834,0.0294444444444444,0.0183333333333333
17.6285,-65.4277,-0.0125,-0.11
17.6285,-65.3719,0.125,0.005
17.6825,-68.0474,-0.0333333333333333,-0.0133333333333333
17.6825,-67.9917,-0.0261111111111111,0.052962962962962906
17.6825,-67.936,-0.0309905660377358,0.0338679245283018
17.6825,-67.8802,-0.0389975550122249,0.0591442542787286
17.6825,-67.8245,-0.0221834061135371,0.048296943231441
17.6825,-67.7687,-0.0220553359683794,0.0830830039525691
17.6825,-67.713,-0.0261784511784511,0.11210437710437708
17.6825,-67.6573,-0.0194959349593495,0.1300975609756097
17.6825,-67.6015,-0.0236363636363636,0.13423197492163
17.6825,-67.5458,-0.0218768768768768,0.1280930930930931
17.6825,-67.49,-0.0139411764705882,0.1056470588235294
17.6825,-67.4343,-0.0173645680819912,0.0925329428989751
17.6825,-67.3786,-0.0138646616541353,0.0726766917293233
17.6825,-67.3228,-0.0199640287769784,0.0655035971223021
17.6825,-67.2671,0.0021198156682027,0.0360829493087557
17.6825,-67.2113,0.0316707616707616,0.0047665847665847
17.6825,-67.1556,0.0159397163120567,-0.0189539007092198
17.6825,-67.0999,0.0326941362916006,-0.0209508716323296
17.6825,-67.0441,0.0324499229583975,-0.0166101694915254
17.6825,-66.9884,0.0219601837672281,-0.0104441041347626
17.6825,-66.9326,0.0042266462480857,0.00047473200612550007
17.6825,-66.8769,-0.0096620583717357,0.0089093701996927
17.6825,-66.8212,-0.0293396226415094,0.000691823899371
17.6825,-66.7654,-0.0377591973244147,-0.0054347826086956
17.6825,-66.7097,-0.04003125,-0.020078125
17.6825,-66.6539,-0.0510220125786163,-0.0346383647798742
17.6825,-66.5982,-0.0627557755775577,-0.0363531353135313
